source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,175,combine-two-tables,Combine Two Tables,Easy,79.5%,https://leetcode.com/problems/combine-two-tables/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,176,second-highest-salary,Second Highest Salary,Medium,47.0%,https://leetcode.com/problems/second-highest-salary/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,179,largest-number,Largest Number,Medium,43.0%,https://leetcode.com/problems/largest-number/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,189,rotate-array,Rotate Array,Medium,44.9%,https://leetcode.com/problems/rotate-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,190,reverse-bits,Reverse Bits,Easy,68.4%,https://leetcode.com/problems/reverse-bits/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,191,number-of-1-bits,Number of 1 Bits,Easy,76.8%,https://leetcode.com/problems/number-of-1-bits/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,197,rising-temperature,Rising Temperature,Easy,51.3%,https://leetcode.com/problems/rising-temperature/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,198,house-robber,House Robber,Medium,53.2%,https://leetcode.com/problems/house-robber/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,202,happy-number,Happy Number,Easy,59.6%,https://leetcode.com/problems/happy-number/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,204,count-primes,Count Primes,Medium,36.0%,https://leetcode.com/problems/count-primes/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,213,house-robber-ii,House Robber II,Medium,44.9%,https://leetcode.com/problems/house-robber-ii/,2026-05-17
