source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,271,encode-and-decode-strings,Encode and Decode Strings,Medium,51.6%,https://leetcode.com/problems/encode-and-decode-strings/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,295,find-median-from-data-stream,Find Median from Data Stream,Hard,54.5%,https://leetcode.com/problems/find-median-from-data-stream/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,297,serialize-and-deserialize-binary-tree,Serialize and Deserialize Binary Tree,Hard,60.7%,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,300,longest-increasing-subsequence,Longest Increasing Subsequence,Medium,59.4%,https://leetcode.com/problems/longest-increasing-subsequence/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,322,coin-change,Coin Change,Medium,48.4%,https://leetcode.com/problems/coin-change/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,323,number-of-connected-components-in-an-undirected-graph,Number of Connected Components in an Undirected Graph,Medium,65.0%,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,338,counting-bits,Counting Bits,Easy,80.6%,https://leetcode.com/problems/counting-bits/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,347,top-k-frequent-elements,Top K Frequent Elements,Medium,66.4%,https://leetcode.com/problems/top-k-frequent-elements/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,371,sum-of-two-integers,Sum of Two Integers,Medium,55.5%,https://leetcode.com/problems/sum-of-two-integers/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,417,pacific-atlantic-water-flow,Pacific Atlantic Water Flow,Medium,60.9%,https://leetcode.com/problems/pacific-atlantic-water-flow/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,424,longest-repeating-character-replacement,Longest Repeating Character Replacement,Medium,59.6%,https://leetcode.com/problems/longest-repeating-character-replacement/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,435,non-overlapping-intervals,Non-overlapping Intervals,Medium,57.1%,https://leetcode.com/problems/non-overlapping-intervals/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,572,subtree-of-another-tree,Subtree of Another Tree,Easy,51.6%,https://leetcode.com/problems/subtree-of-another-tree/,2026-05-17
blind-curated-75,Blind Curated 75,problem-list,https://leetcode.com/problem-list/xoqag3yj/,647,palindromic-substrings,Palindromic Substrings,Medium,72.8%,https://leetcode.com/problems/palindromic-substrings/,2026-05-17
