source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,153,find-minimum-in-rotated-sorted-array,Find Minimum in Rotated Sorted Array,Medium,,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,162,find-peak-element,Find Peak Element,Medium,,https://leetcode.com/problems/find-peak-element/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,904,fruit-into-baskets,Fruit Into Baskets,Medium,,https://leetcode.com/problems/fruit-into-baskets/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1642,furthest-building-you-can-reach,Furthest Building You Can Reach,Medium,,https://leetcode.com/problems/furthest-building-you-can-reach/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,134,gas-station,Gas Station,Medium,,https://leetcode.com/problems/gas-station/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,22,generate-parentheses,Generate Parentheses,Medium,,https://leetcode.com/problems/generate-parentheses/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,198,house-robber,House Robber,Medium,,https://leetcode.com/problems/house-robber/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,337,house-robber-iii,House Robber III,Medium,,https://leetcode.com/problems/house-robber-iii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,208,implement-trie-prefix-tree,Implement Trie (Prefix Tree),Medium,,https://leetcode.com/problems/implement-trie-prefix-tree/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,380,insert-delete-getrandom-o1,Insert Delete GetRandom O(1),Medium,,https://leetcode.com/problems/insert-delete-getrandom-o1/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,57,insert-interval,Insert Interval,Medium,,https://leetcode.com/problems/insert-interval/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,97,interleaving-string,Interleaving String,Medium,,https://leetcode.com/problems/interleaving-string/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,986,interval-list-intersections,Interval List Intersections,Medium,,https://leetcode.com/problems/interval-list-intersections/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,502,ipo,IPO,Hard,,https://leetcode.com/problems/ipo/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,45,jump-game-ii,Jump Game II,Medium,,https://leetcode.com/problems/jump-game-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,973,k-closest-points-to-origin,K Closest Points to Origin,Medium,,https://leetcode.com/problems/k-closest-points-to-origin/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,875,koko-eating-bananas,Koko Eating Bananas,Medium,,https://leetcode.com/problems/koko-eating-bananas/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,215,kth-largest-element-in-an-array,Kth Largest Element in an Array,Medium,,https://leetcode.com/problems/kth-largest-element-in-an-array/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,230,kth-smallest-element-in-a-bst,Kth Smallest Element in a BST,Medium,,https://leetcode.com/problems/kth-smallest-element-in-a-bst/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,378,kth-smallest-element-in-a-sorted-matrix,Kth Smallest Element in a Sorted Matrix,Medium,,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,668,kth-smallest-number-in-multiplication-table,Kth Smallest Number in Multiplication Table,Hard,,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,84,largest-rectangle-in-histogram,Largest Rectangle in Histogram,Hard,,https://leetcode.com/problems/largest-rectangle-in-histogram/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,17,letter-combinations-of-a-phone-number,Letter Combinations of a Phone Number,Medium,,https://leetcode.com/problems/letter-combinations-of-a-phone-number/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,460,lfu-cache,LFU Cache,Hard,,https://leetcode.com/problems/lfu-cache/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1143,longest-common-subsequence,Longest Common Subsequence,Medium,,https://leetcode.com/problems/longest-common-subsequence/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,329,longest-increasing-path-in-a-matrix,Longest Increasing Path in a Matrix,Hard,,https://leetcode.com/problems/longest-increasing-path-in-a-matrix/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,300,longest-increasing-subsequence,Longest Increasing Subsequence,Medium,,https://leetcode.com/problems/longest-increasing-subsequence/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,5,longest-palindromic-substring,Longest Palindromic Substring,Medium,,https://leetcode.com/problems/longest-palindromic-substring/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,424,longest-repeating-character-replacement,Longest Repeating Character Replacement,Medium,,https://leetcode.com/problems/longest-repeating-character-replacement/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1048,longest-string-chain,Longest String Chain,Medium,,https://leetcode.com/problems/longest-string-chain/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,340,longest-substring-with-at-most-k-distinct-characters,Longest Substring with At Most K Distinct Characters,Medium,,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,3,longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,https://leetcode.com/problems/longest-substring-without-repeating-characters/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,236,lowest-common-ancestor-of-a-binary-tree,Lowest Common Ancestor of a Binary Tree,Medium,,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,146,lru-cache,LRU Cache,Medium,,https://leetcode.com/problems/lru-cache/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1004,max-consecutive-ones-iii,Max Consecutive Ones III,Medium,,https://leetcode.com/problems/max-consecutive-ones-iii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,85,maximal-rectangle,Maximal Rectangle,Hard,,https://leetcode.com/problems/maximal-rectangle/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,152,maximum-product-subarray,Maximum Product Subarray,Medium,,https://leetcode.com/problems/maximum-product-subarray/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,325,maximum-size-subarray-sum-equals-k,Maximum Size Subarray Sum Equals k,Medium,,https://leetcode.com/problems/maximum-size-subarray-sum-equals-k/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,53,maximum-subarray,Maximum Subarray,Medium,,https://leetcode.com/problems/maximum-subarray/,2026-05-17
